brand,model,year,mileage,fuel_type,transmission,owners,origin,car_type,seats,condition,price
Mitsubishi,Xpander,2019.0,81000.0,Xăng,Tự động,1.0,Nước khác,Minivan (MPV),5.0,Đã sử dụng,469000000
Ford,Transit,2022.0,141000.0,Dầu,Số sàn,,Việt Nam,--,16.0,Đã sử dụng,642000000
Ford,Ranger,2014.0,76000.0,Dầu,Tự động,1.0,Thái Lan,Pick-up (bán tải),5.0,Đã sử dụng,398000000
Toyota,Hiace,1985.0,99999.0,Xăng,Số sàn,,Nhật Bản,Minivan (MPV),7.0,Đã sử dụng,32000000
Suzuki,XL 7,2022.0,60000.0,Xăng,Tự động,,Nước khác,Minivan (MPV),7.0,Đã sử dụng,488000000
Kia,Carnival,2024.0,,Dầu,Tự động,,Việt Nam,SUV / Cross over,7.0,Mới,1509000000
Mitsubishi,Xpander,2021.0,93000.0,Xăng,Tự động,1.0,Nước khác,Minivan (MPV),7.0,Đã sử dụng,500000000
Toyota,1116,2023.0,38000.0,Xăng,Tự động,,Nước khác,--,,Đã sử dụng,531000000
Hyundai,Santa Fe,2019.0,80000.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,735000000
Ford,Ranger,2016.0,79000.0,Dầu,Tự động,,Đang cập nhật,Pick-up (bán tải),5.0,Đã sử dụng,479000000
MG,MG5,2022.0,51000.0,Xăng,Tự động,1.0,Thái Lan,Sedan,5.0,Đã sử dụng,398000000
Toyota,Fortuner,2010.0,95000.0,Dầu,Số sàn,,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,375000000
MG,MG5,2024.0,,Xăng,Tự động,,Thái Lan,Sedan,5.0,Mới,441000000
VinFast,VF5,2024.0,3986.0,Điện,Tự động,1.0,Đang cập nhật,--,5.0,Đã sử dụng,485000000
BYD,Atto 3,2024.0,,Điện,Tự động,,Việt Nam,SUV / Cross over,5.0,Mới,799000000
Mazda,3,2010.0,12000.0,Xăng,Tự động,,Việt Nam,Sedan,4.0,Đã sử dụng,245000000
Mazda,CX 5,2024.0,,Xăng,Tự động,,Việt Nam,SUV / Cross over,5.0,Mới,769000000
Ford,Ranger,2022.0,39000.0,Dầu,Tự động,1.0,Việt Nam,Pick-up (bán tải),5.0,Đã sử dụng,850000000
Ford,EcoSport,2017.0,55000.0,Xăng,Tự động,,Việt Nam,SUV / Cross over,5.0,Đã sử dụng,365000000
BMW,3 Series,2004.0,135000.0,Xăng,Tự động,,Đức,Sedan,5.0,Đã sử dụng,168000000
Honda,CR V,2022.0,25000.0,Xăng,Tự động,,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,919000000
Suzuki,Celerio,2019.0,100000.0,Xăng,Tự động,1.0,Thái Lan,Hatchback,5.0,Đã sử dụng,235000000
VinFast,Lux A2.0,2021.0,40000.0,Xăng,Tự động,,Việt Nam,Sedan,5.0,Đã sử dụng,580000000
Mitsubishi,Triton,2021.0,43000.0,Dầu,Tự động,1.0,Thái Lan,Pick-up (bán tải),5.0,Đã sử dụng,570000000
Nissan,X trail,2020.0,9250.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,650000000
Mazda,626,2002.0,123456.0,Xăng,Số sàn,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,63000000
Mercedes Benz,GLC Class,2021.0,37777.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,5.0,Đã sử dụng,1499000000
Chevrolet,Trailblazer,2018.0,81000.0,Dầu,Tự động,1.0,Thái Lan,SUV / Cross over,7.0,Đã sử dụng,599000000
Toyota,Rush,2019.0,63000.0,Xăng,Tự động,1.0,Nước khác,Minivan (MPV),5.0,Đã sử dụng,498000000
Mitsubishi,Xpander,2023.0,8500.0,Xăng,Tự động,1.0,Nước khác,SUV / Cross over,7.0,Đã sử dụng,598000000
Hyundai,Santa Fe,2016.0,90000.0,Xăng,Tự động,,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,530000000
Toyota,Fortuner,2024.0,2492.0,Dầu,Tự động,1.0,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,1168000000
Toyota,Innova,2019.0,86000.0,Xăng,Số sàn,,Việt Nam,Minivan (MPV),8.0,Đã sử dụng,465000000
Hyundai,Grand i10,2021.0,48000.0,Xăng,Tự động,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,359000000
BMW,3 Series,2004.0,150000.0,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,130000000
Toyota,Corolla Cross,2020.0,49000.0,Xăng,Tự động,1.0,Thái Lan,SUV / Cross over,5.0,Đã sử dụng,689000000
Toyota,Corolla Altis,2022.0,42000.0,Xăng,Tự động,1.0,Thái Lan,Sedan,2.0,Đã sử dụng,635000000
Toyota,Wigo,2021.0,4300.0,Xăng,Số sàn,,Nước khác,Hatchback,5.0,Đã sử dụng,315000000
Mitsubishi,Xpander Cross,2023.0,4747.0,Xăng,Tự động,1.0,Việt Nam,Minivan (MPV),7.0,Đã sử dụng,600000000
Daewoo,Matiz,2002.0,200000.0,Xăng,Số sàn,,Hàn Quốc,Hatchback,5.0,Đã sử dụng,29000000
Mercedes Benz,GLA Class,2016.0,59999.0,Xăng,Bán tự động,,Đang cập nhật,SUV / Cross over,5.0,Đã sử dụng,650000000
Suzuki,XL 7,2024.0,,Động cơ Hybrid,Tự động,,Nước khác,SUV / Cross over,7.0,Mới,552900000
Toyota,Innova,2022.0,77000.0,Xăng,Số sàn,,Việt Nam,Minivan (MPV),7.0,Đã sử dụng,605000000
Mazda,2,2021.0,500000.0,Xăng,Tự động,1.0,Thái Lan,Sedan,5.0,Đã sử dụng,370000000
Toyota,Vios,2023.0,20000.0,Xăng,Tự động,,Việt Nam,Sedan,5.0,Đã sử dụng,496000000
Kia,Rondo,2016.0,300000.0,Dầu,Tự động,1.0,Việt Nam,Minivan (MPV),7.0,Đã sử dụng,380000000
Daewoo,Lanos,2004.0,240000.0,Xăng,Số sàn,,Hàn Quốc,Sedan,5.0,Đã sử dụng,35000000
Ford,Focus,2017.0,61000.0,Xăng,Tự động,1.0,Việt Nam,Hatchback,5.0,Đã sử dụng,399000000
Mercedes Benz,GLS Class,2021.0,32000.0,Xăng,Tự động,1.0,Đức,SUV / Cross over,7.0,Đã sử dụng,4099000000
Mitsubishi,Zinger,2008.0,20000.0,Xăng,Số sàn,,Đang cập nhật,--,,Đã sử dụng,140000000
Mercedes Benz,E Class,2018.0,36666.0,Xăng,Tự động,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,1099000000
Toyota,Fortuner,2010.0,98000.0,Dầu,Số sàn,,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,368000000
MG,G50,2025.0,,Xăng,Số sàn,,Trung Quốc,Minivan (MPV),8.0,Mới,184000000
Hyundai,Santa Fe,2022.0,29000.0,Dầu,Tự động,1.0,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,1175000000
Hyundai,Grand i10,2017.0,88000.0,Xăng,Số sàn,,Ấn Độ,Hatchback,5.0,Đã sử dụng,148000000
Ford,Everest,2020.0,65000.0,Dầu,Tự động,1.0,Thái Lan,SUV / Cross over,6.0,Đã sử dụng,899000000
Mercedes Benz,E Class,2017.0,20000.0,Xăng,Tự động,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,1099000000
Kia,Cerato,2007.0,200000.0,Xăng,Số sàn,,Hàn Quốc,Sedan,5.0,Đã sử dụng,89000000
Ford,Ranger,2021.0,75000.0,Dầu,Tự động,1.0,Thái Lan,Pick-up (bán tải),5.0,Đã sử dụng,1020000000
Mitsubishi,Attrage,2023.0,72000.0,Xăng,Tự động,1.0,Thái Lan,Sedan,5.0,Đã sử dụng,385000000
Kia,Seltos,2021.0,50000.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,5.0,Đã sử dụng,579000000
Ford,EcoSport,2015.0,27300.0,Xăng,Tự động,,Việt Nam,--,,Đã sử dụng,355000000
Mazda,3,2022.0,60000.0,Xăng,Tự động,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,525000000
Toyota,Innova,2006.0,135800.0,Xăng,Số sàn,1.0,Việt Nam,Minivan (MPV),8.0,Đã sử dụng,180000000
Toyota,Camry,2017.0,108000.0,Xăng,Tự động,1.0,Thái Lan,Sedan,5.0,Đã sử dụng,650000000
Toyota,Fortuner,2017.0,68500.0,Xăng,Tự động,1.0,Nước khác,SUV / Cross over,7.0,Đã sử dụng,695000000
VinFast,VF3,2025.0,,Điện,Tự động,,Việt Nam,--,4.0,Mới,58000000
Nissan,X trail,2016.0,120000.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,489000000
Mitsubishi,Xforce,2024.0,14000.0,Xăng,Tự động,,Nước khác,SUV / Cross over,5.0,Đã sử dụng,655000000
Mercedes Benz,E Class,2020.0,22000.0,Xăng,Tự động,1.0,Đang cập nhật,Sedan,5.0,Đã sử dụng,1300000000
Toyota,Corolla Cross,2022.0,50000.0,Xăng,Tự động,1.0,Thái Lan,SUV / Cross over,5.0,Đã sử dụng,640000000
Mazda,6,2005.0,78000.0,Xăng,Tự động,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,195000000
BMW,5 Series,2008.0,12345.0,Xăng,Số sàn,1.0,Đức,Sedan,4.0,Đã sử dụng,240000000
Kia,Morning,2005.0,137945.0,Xăng,Tự động,1.0,Hàn Quốc,Hatchback,5.0,Đã sử dụng,135000000
Toyota,Fortuner,2016.0,105000.0,Dầu,Số sàn,1.0,Nước khác,SUV / Cross over,7.0,Đã sử dụng,683000000
Chevrolet,Spark,2011.0,160000.0,Xăng,Số sàn,1.0,Việt Nam,Hatchback,5.0,Đã sử dụng,63000000
Hyundai,Elantra,2019.0,62000.0,Xăng,Tự động,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,450000000
Mazda,3,2022.0,36000.0,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,595000000
Volkswagen,Viloran,2025.0,,Xăng,Tự động,,Đức,--,7.0,Mới,1989000000
Mitsubishi,Pajero Sport,2018.0,152000.0,Xăng,Tự động,1.0,Thái Lan,SUV / Cross over,7.0,Đã sử dụng,674000000
Toyota,Camry,2023.0,10000.0,Xăng,Tự động,1.0,Thái Lan,Sedan,5.0,Đã sử dụng,1250000000
Honda,Civic,2017.0,76012.0,Xăng,Tự động,1.0,Thái Lan,Sedan,5.0,Đã sử dụng,498000000
Chevrolet,Cruze,2010.0,140000.0,Xăng,Số sàn,,Đang cập nhật,--,,Đã sử dụng,124000000
Toyota,Fortuner,2024.0,2492.0,Dầu,Tự động,,Đang cập nhật,--,,Đã sử dụng,1168000000
Ford,Tourneo,2019.0,46000.0,Xăng,Tự động,,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,785000000
Toyota,Wigo,2021.0,4000.0,Xăng,Số sàn,1.0,Nước khác,Hatchback,5.0,Đã sử dụng,315000000
Toyota,Innova,2023.0,6000.0,Xăng,Số sàn,1.0,Việt Nam,Minivan (MPV),9.0,Đã sử dụng,703000000
MG,MG5,2024.0,,Xăng,Số sàn,,Trung Quốc,Sedan,5.0,Mới,320000000
Mazda,3,2017.0,70000.0,Xăng,Tự động,,Đang cập nhật,Sedan,5.0,Đã sử dụng,418000000
MG,MG5,2024.0,,Xăng,Tự động,,Thái Lan,Sedan,5.0,Mới,468000000
Ford,Territory,2025.0,,Xăng,Tự động,,Việt Nam,SUV / Cross over,7.0,Mới,889000000
Mitsubishi,Xpander,2020.0,84000.0,Xăng,Tự động,1.0,Nước khác,Minivan (MPV),7.0,Đã sử dụng,470000000
Honda,City,2021.0,100000.0,Xăng,5,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,435000000
Toyota,Vios,2024.0,55900.0,Xăng,Số sàn,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,410000000
Hyundai,i30,2013.0,120000.0,Xăng,Tự động,1.0,Hàn Quốc,Hatchback,5.0,Đã sử dụng,319000000
Toyota,Fortuner,2015.0,39000.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,574000000
Nissan,X trail,2019.0,56000.0,Xăng,Tự động,,Việt Nam,SUV / Cross over,,Đã sử dụng,695000000
MG,MG5,2024.0,6900.0,Xăng,Số sàn,1.0,Trung Quốc,Sedan,5.0,Đã sử dụng,325000000
MG,MGZS,2025.0,,Xăng,Tự động,,Thái Lan,SUV / Cross over,5.0,Mới,460000000
Hyundai,Solati,2017.0,180000.0,Dầu,Số sàn,,Hàn Quốc,--,,Đã sử dụng,665000000
Mazda,CX 8,2023.0,30000.0,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,899000000
Hyundai,Santa Fe,2019.0,82000.0,Dầu,Tự động,1.0,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,799000000
Toyota,Veloz Cross,2025.0,,Xăng,Tự động,,Việt Nam,Minivan (MPV),7.0,Mới,636000000
Toyota,Corolla Cross,2021.0,52.0,Động cơ Hybrid,5,1.0,Thái Lan,SUV / Cross over,5.0,Đã sử dụng,735000000
Toyota,Zace,2004.0,150000.0,Xăng,Số sàn,,Đang cập nhật,SUV / Cross over,8.0,Đã sử dụng,139000000
VinFast,Fadil,2022.0,14000.0,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,345000000
Honda,CR V,2010.0,140000.0,Xăng,Tự động,,Việt Nam,--,5.0,Đã sử dụng,330000000
LandRover,Range Rover,2021.0,100.0,Xăng,Tự động,,Đang cập nhật,SUV / Cross over,5.0,Đã sử dụng,2151000000
Mazda,6,2003.0,100.0,Xăng,Số sàn,,Việt Nam,Sedan,5.0,Đã sử dụng,122000000
Mitsubishi,Outlander,2020.0,35999.0,Xăng,Tự động,,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,690000000
Mazda,6,2003.0,200000.0,Xăng,Số sàn,,Nhật Bản,Sedan,5.0,Đã sử dụng,125000000
Toyota,1116,2022.0,38000.0,Xăng,Tự động,1.0,Nước khác,Minivan (MPV),7.0,Đã sử dụng,530000000
Toyota,Veloz Cross,2024.0,25300.0,Xăng,Tự động,1.0,Việt Nam,Minivan (MPV),8.0,Đã sử dụng,650000000
VinFast,Lux A2.0,2021.0,100000.0,Xăng,Tự động,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,468000000
Nissan,Navara,2019.0,75000.0,Dầu,Tự động,,Thái Lan,Pick-up (bán tải),5.0,Đã sử dụng,505000000
Toyota,Veloz Cross,2025.0,,Xăng,Tự động,,Việt Nam,Minivan (MPV),7.0,Mới,598000000
Ford,Escape,2010.0,200000.0,Xăng,Tự động,,Việt Nam,SUV / Cross over,5.0,Đã sử dụng,238000000
Mitsubishi,Xpander,2024.0,,Xăng,Tự động,,Ấn Độ,--,7.0,Mới,120000000
Mazda,CX 3,2024.0,,Xăng,Tự động,,Thái Lan,SUV / Cross over,5.0,Mới,495000000
Kia,K3,2022.0,40000.0,Xăng,Tự động,,Đang cập nhật,Sedan,2.0,Đã sử dụng,550000000
Kia,Morning,2019.0,145000.0,Xăng,Số sàn,,Việt Nam,Hatchback,5.0,Đã sử dụng,188888888
Toyota,Avanza Premio,2022.0,163000.0,Xăng,Số sàn,1.0,Nước khác,SUV / Cross over,7.0,Đã sử dụng,455000000
Mitsubishi,Outlander,2020.0,27999.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,690000000
MG,MG5,2024.0,16000.0,Xăng,Số sàn,1.0,Trung Quốc,--,,Đã sử dụng,300000000
Daihatsu,Citivan,2001.0,10000.0,Xăng,Số sàn,,Nhật Bản,--,,Đã sử dụng,40000000
Toyota,Innova,2008.0,100.0,Xăng,Số sàn,,Đang cập nhật,--,,Đã sử dụng,13500000
Kia,Carens,2025.0,,Xăng,Tự động,,Việt Nam,SUV / Cross over,7.0,Mới,589000000
Ford,Everest,2019.0,72000.0,Dầu,Tự động,,Thái Lan,--,7.0,Đã sử dụng,925000000
Mazda,6,2021.0,40000.0,Xăng,Tự động,,Việt Nam,Sedan,5.0,Đã sử dụng,669000000
Isuzu,Hi lander,2004.0,2222.0,Dầu,Tự động,,Đang cập nhật,SUV / Cross over,7.0,Đã sử dụng,118000000
Hyundai,Santa Fe,2016.0,120000.0,Dầu,Tự động,,Đang cập nhật,SUV / Cross over,7.0,Đã sử dụng,630000000
Honda,City,2022.0,70000.0,Xăng,Tự động,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,475000000
Toyota,Venza,2009.0,140000.0,Xăng,Tự động,,Đang cập nhật,SUV / Cross over,5.0,Đã sử dụng,365000000
Ford,Ranger,2023.0,20000.0,Dầu,Tự động,,Việt Nam,Pick-up (bán tải),5.0,Đã sử dụng,1215000000
Kia,Sedona,2019.0,80000.0,Dầu,Tự động,1.0,Việt Nam,Minivan (MPV),5.0,Đã sử dụng,779000000
Toyota,Vios,2019.0,59000.0,Xăng,Số sàn,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,365000000
Toyota,Dòng khác,2025.0,10.0,Xăng,Số sàn,,Nước khác,--,,Đã sử dụng,999999999
Nissan,X Terra,2019.0,60000.0,Xăng,Tự động,1.0,Thái Lan,SUV / Cross over,7.0,Đã sử dụng,699000000
Mazda,CX 5,2023.0,9000.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,5.0,Đã sử dụng,798000000
Hyundai,Santa Fe,2017.0,180000.0,Dầu,Tự động,,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,618000000
Ford,EcoSport,2015.0,27000.0,Xăng,Tự động,,Việt Nam,SUV / Cross over,5.0,Đã sử dụng,355000000
Ford,Everest,2020.0,34999.0,Dầu,Tự động,,Thái Lan,SUV / Cross over,7.0,Đã sử dụng,885000000
Chevrolet,Vivant,2009.0,140000.0,Xăng,Số sàn,,Mỹ,SUV / Cross over,7.0,Đã sử dụng,105000000
Mitsubishi,Xpander,2023.0,35000.0,Xăng,Tự động,,Đang cập nhật,Minivan (MPV),2.0,Đã sử dụng,585000000
VinFast,Herio Green,2025.0,,Điện,Tự động,,Việt Nam,SUV / Cross over,5.0,Mới,499000000
Hyundai,Santa Fe,2023.0,12000.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,1135000000
Ford,Tourneo,2019.0,34000.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,700000000
Ford,Ranger,2021.0,54000.0,Dầu,Số sàn,1.0,Thái Lan,Pick-up (bán tải),5.0,Đã sử dụng,485000000
Toyota,Innova,2008.0,123.0,Xăng,Số sàn,1.0,Việt Nam,Kiểu dáng khác,8.0,Đã sử dụng,125000000
Hyundai,Grand i10,2019.0,240000.0,Xăng,Số sàn,1.0,Việt Nam,Hatchback,5.0,Đã sử dụng,220000000
Mercedes Benz,GLC,2021.0,39000.0,Xăng,Tự động,,Đang cập nhật,SUV / Cross over,,Đã sử dụng,1799000000
Ford,Ranger,2017.0,112000.0,Dầu,Tự động,1.0,Thái Lan,Pick-up (bán tải),5.0,Đã sử dụng,565000000
Hyundai,Starex,2007.0,22331.0,Dầu,Số sàn,1.0,Hàn Quốc,--,,Đã sử dụng,131000000
Hyundai,Genesis,2011.0,60000.0,Xăng,Tự động,1.0,Hàn Quốc,Coupe (2 cửa),4.0,Đã sử dụng,410000000
Suzuki,Vitara,2006.0,180000.0,Xăng,Số sàn,,Đang cập nhật,--,,Đã sử dụng,152000000
Daewoo,Gentra,2007.0,200000.0,Xăng,Số sàn,,Việt Nam,Sedan,5.0,Đã sử dụng,70000000
Lexus,RX,2008.0,65000.0,Xăng,Tự động,1.0,Nước khác,SUV / Cross over,5.0,Đã sử dụng,479000000
VinFast,Lux A2.0,2019.0,80000.0,Xăng,Tự động,,Việt Nam,Sedan,5.0,Đã sử dụng,535000000
Mazda,CX 5,2017.0,90000.0,Xăng,Tự động,,Đang cập nhật,SUV / Cross over,5.0,Đã sử dụng,535000000
Hyundai,Tucson,2018.0,60000.0,Xăng,Tự động,,Đang cập nhật,SUV / Cross over,5.0,Đã sử dụng,635000000
Toyota,Vios,2020.0,35000.0,Xăng,5,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,440000000
Isuzu,Hi lander,2008.0,155000.0,Dầu,Số sàn,1.0,Việt Nam,Minivan (MPV),7.0,Đã sử dụng,165000000
Kia,Carnival,2022.0,41000.0,Dầu,Tự động,,Việt Nam,Minivan (MPV),7.0,Đã sử dụng,1228000000
Peugeot,508,2015.0,100000.0,Xăng,Tự động,1.0,Nước khác,Sedan,4.0,Đã sử dụng,420000000
Mitsubishi,Jolie,2004.0,400000.0,Xăng,Số sàn,1.0,Việt Nam,SUV / Cross over,8.0,Đã sử dụng,105000000
Kia,Spectra,2005.0,100000.0,Xăng,Số sàn,1.0,Hàn Quốc,--,5.0,Đã sử dụng,58000000
Ford,Ranger,2017.0,91000.0,Dầu,Tự động,1.0,Việt Nam,Pick-up (bán tải),5.0,Đã sử dụng,425000000
Toyota,Avanza Premio,2023.0,36000.0,Xăng,Số sàn,,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,519000000
Ford,Transit,2006.0,30000.0,Dầu,Số sàn,,Việt Nam,Van,6.0,Đã sử dụng,120000000
Kia,Optima,2015.0,75000.0,Xăng,Tự động,,Hàn Quốc,Sedan,5.0,Đã sử dụng,445000000
Toyota,Vios,2023.0,17000.0,Xăng,Tự động,,Việt Nam,Sedan,5.0,Đã sử dụng,455000000
Chevrolet,Trailblazer,2018.0,76000.0,Dầu,Số sàn,1.0,Thái Lan,SUV / Cross over,7.0,Đã sử dụng,460000000
Volkswagen,Viloran,2024.0,6000.0,Xăng,Tự động,1.0,Trung Quốc,Minivan (MPV),7.0,Đã sử dụng,2250000000
Kia,K3,2016.0,60000.0,Xăng,Tự động,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,375000000
Kia,Morning,2016.0,290000.0,Xăng,Số sàn,1.0,Việt Nam,Hatchback,5.0,Đã sử dụng,190000000
Toyota,Camry,2004.0,112000.0,Xăng,Tự động,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,185000000
Honda,Civic,2019.0,60000.0,Xăng,Tự động,,Thái Lan,Sedan,5.0,Đã sử dụng,550000000
Toyota,Vios,2016.0,102345.0,Xăng,Số sàn,,Việt Nam,Sedan,5.0,Đã sử dụng,239000000
Ford,Mondeo,2003.0,200000.0,Xăng,Tự động,,Mỹ,Sedan,5.0,Đã sử dụng,65000000
Kia,Sedona,2018.0,86000.0,Dầu,Tự động,1.0,Hàn Quốc,Minivan (MPV),7.0,Đã sử dụng,725000000
Hyundai,Santa Fe,2021.0,50000.0,Dầu,Tự động,1.0,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,915000000
Fiat,Albea,2004.0,888888.0,Xăng,Số sàn,,Việt Nam,Sedan,5.0,Đã sử dụng,52000000
Ford,Everest,2019.0,92000.0,Dầu,Tự động,1.0,Thái Lan,SUV / Cross over,7.0,Đã sử dụng,790000000
Volkswagen,Tiguan,2014.0,65000.0,Xăng,Tự động,1.0,Đức,SUV / Cross over,8.0,Đã sử dụng,399000000
Hyundai,Creta,2024.0,14000.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,5.0,Đã sử dụng,655000000
BMW,5 Series,2013.0,80000.0,Xăng,Tự động,,Nước khác,--,,Đã sử dụng,570000000
Mercedes Benz,C Class,2021.0,0.0,Xăng,Tự động,,Việt Nam,Sedan,5.0,Đã sử dụng,1250000000
Kia,Carens,2022.0,62000.0,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,619000000
Toyota,Camry,2010.0,91000.0,Xăng,Tự động,1.0,Mỹ,Sedan,4.0,Đã sử dụng,439000000
Toyota,Vios,2019.0,125000.0,Xăng,Tự động,,Việt Nam,Sedan,5.0,Đã sử dụng,395000000
Toyota,Innova,2020.0,69999.0,Xăng,Số sàn,1.0,Việt Nam,Minivan (MPV),8.0,Đã sử dụng,486000000
Mitsubishi,Xpander,2023.0,57000.0,Xăng,Tự động,1.0,Nước khác,Kiểu dáng khác,7.0,Đã sử dụng,525000000
Mitsubishi,Pajero Sport,2021.0,39000.0,Dầu,Tự động,1.0,Thái Lan,SUV / Cross over,7.0,Đã sử dụng,915000000
Toyota,Vios,2018.0,89000.0,Xăng,Tự động,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,275000000
Toyota,Camry,2000.0,200000.0,Xăng,Số sàn,1.0,Nhật Bản,Sedan,5.0,Đã sử dụng,100000000
Toyota,Wigo,2018.0,41000.0,Xăng,Tự động,,Nước khác,--,,Đã sử dụng,295000000
Mitsubishi,Xpander,2019.0,70000.0,Xăng,Số sàn,,Nhật Bản,Minivan (MPV),5.0,Đã sử dụng,395000000
Mazda,CX 5,2024.0,6000.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,5.0,Đã sử dụng,839000000
Isuzu,Hi lander,2009.0,200000.0,Dầu,Số sàn,,Việt Nam,Hatchback,5.0,Đã sử dụng,168000000
Toyota,Fortuner,2015.0,66000.0,Xăng,Tự động,1.0,Nhật Bản,SUV / Cross over,7.0,Đã sử dụng,520000000
Kia,Sedona,2020.0,50000.0,Xăng,Tự động,,Đang cập nhật,Minivan (MPV),7.0,Đã sử dụng,799000000
Toyota,Wigo,2021.0,36000.0,Xăng,Tự động,,Nước khác,Hatchback,2.0,Đã sử dụng,345000000
Toyota,Innova,2013.0,100000.0,Xăng,Số sàn,,Việt Nam,Minivan (MPV),8.0,Đã sử dụng,248000000
VinFast,VF5,2025.0,0.0,Điện,Tự động,,Việt Nam,Hatchback,5.0,Đã sử dụng,529000000
Mercedes Benz,C Class,2009.0,75000.0,Xăng,Tự động,1.0,Nước khác,Sedan,4.0,Đã sử dụng,318000000
Ford,Ranger,2023.0,20000.0,Dầu,Tự động,,Việt Nam,--,,Đã sử dụng,765000000
Toyota,Veloz Cross,2022.0,80000.0,Xăng,Tự động,1.0,Nước khác,Minivan (MPV),9.0,Đã sử dụng,578000000
Toyota,Veloz Cross,2022.0,81000.0,Xăng,Tự động,1.0,Nước khác,Minivan (MPV),7.0,Đã sử dụng,568000000
Kia,Cerato,2016.0,85000.0,Xăng,Tự động,,Việt Nam,Sedan,5.0,Đã sử dụng,385000000
Toyota,Camry,2020.0,54500.0,Xăng,Tự động,1.0,Thái Lan,Sedan,5.0,Đã sử dụng,920000000
Toyota,Innova,2009.0,180.0,Xăng,Số sàn,,Việt Nam,Minivan (MPV),8.0,Đã sử dụng,219000000
Mercedes Benz,GLC,2021.0,24000.0,Xăng,Tự động,1.0,Đang cập nhật,SUV / Cross over,,Đã sử dụng,1799000000
VinFast,VF3,2021.0,,Điện,Tự động,,Việt Nam,SUV / Cross over,4.0,Mới,235000000
Toyota,Innova,2021.0,73000.0,Xăng,Số sàn,,Việt Nam,Minivan (MPV),8.0,Đã sử dụng,608000000
Honda,HR-V,2019.0,69000.0,Xăng,Tự động,1.0,Thái Lan,SUV / Cross over,5.0,Đã sử dụng,565000000
Kia,K3,2024.0,8000.0,Xăng,Tự động,,Việt Nam,--,,Đã sử dụng,595000000
